6.8563 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
7.9902 	DEBUG 	Uploading Texture Font fontname to graphics card
7.9913 	DEBUG 	Upload of Texture Font fontname complete
8.0040 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
10.7079 	INFO 	keyboard.Keyboard is using iohub backend.
10.7079 	INFO 	keyboard.Keyboard is using iohub backend.
10.7080 	INFO 	keyboard.Keyboard is using iohub backend.
10.7080 	EXP 	buttontest: status = STARTED
10.8061 	EXP 	Created intro_disp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro_disp', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.8103 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.8115 	EXP 	Created string_prompt_disp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='string_prompt_disp', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.8137 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.8143 	EXP 	Created key_response_disp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='key_response_disp', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.8170 	EXP 	Created fb_disp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fb_disp', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0291 	EXP 	intro_disp: autoDraw = True
1.7908 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.7971 	DATA 	Keypress: period
1.8106 	EXP 	intro_disp: autoDraw = False
1.8106 	EXP 	polygon: autoDraw = True
3.8123 	EXP 	polygon: autoDraw = False
3.8123 	EXP 	polygon: autoDraw = False
3.8123 	EXP 	string_prompt_disp: height = 0.05
3.8123 	EXP 	string_prompt_disp: height = 0.05
3.8123 	EXP 	string_prompt_disp: height = 0.05
3.8123 	EXP 	string_prompt_disp: text = 'n h k'
3.8123 	EXP 	string_prompt_disp: autoDraw = True
4.8134 	EXP 	string_prompt_disp: autoDraw = False
4.8134 	EXP 	image: autoDraw = True
5.8278 	INFO 	Keyboard events cleared
5.8273 	EXP 	image: autoDraw = False
5.8273 	EXP 	string_prompt_disp: autoDraw = False
5.8273 	EXP 	image: autoDraw = False
5.8273 	EXP 	key_response_disp: height = 0.05
5.8273 	EXP 	key_response_disp: height = 0.05
5.8273 	EXP 	key_response_disp: height = 0.05
5.8273 	EXP 	key_response_disp: text = 'm'
5.8273 	EXP 	key_response_disp: autoDraw = True
6.4794 	DATA 	Keypress: comma
6.4938 	EXP 	key_response_disp: autoDraw = False
6.4938 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.4938 	EXP 	fb_disp: height = 0.1
6.4938 	EXP 	fb_disp: height = 0.1
6.4938 	EXP 	fb_disp: height = 0.1
6.4938 	EXP 	fb_disp: text = 'Incorrect'
6.4938 	EXP 	fb_disp: autoDraw = True
7.4834 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
7.4955 	EXP 	fb_disp: autoDraw = False
7.4955 	EXP 	fb_disp: autoDraw = False
7.4955 	EXP 	polygon: autoDraw = True
9.4963 	EXP 	polygon: autoDraw = False
9.4963 	EXP 	polygon: autoDraw = False
9.4963 	EXP 	string_prompt_disp: height = 0.05
9.4963 	EXP 	string_prompt_disp: height = 0.05
9.4963 	EXP 	string_prompt_disp: height = 0.05
9.4963 	EXP 	string_prompt_disp: text = 'w u q'
9.4963 	EXP 	string_prompt_disp: autoDraw = True
10.4965 	EXP 	string_prompt_disp: autoDraw = False
10.4965 	EXP 	image: autoDraw = True
11.4970 	INFO 	Keyboard events cleared
11.4965 	EXP 	image: autoDraw = False
11.4965 	EXP 	string_prompt_disp: autoDraw = False
11.4965 	EXP 	image: autoDraw = False
11.4965 	EXP 	key_response_disp: height = 0.05
11.4965 	EXP 	key_response_disp: height = 0.05
11.4965 	EXP 	key_response_disp: height = 0.05
11.4965 	EXP 	key_response_disp: text = 'q'
11.4965 	EXP 	key_response_disp: autoDraw = True
12.1345 	DATA 	Keypress: period
12.1460 	EXP 	key_response_disp: autoDraw = False
12.1460 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.1460 	EXP 	fb_disp: text = 'Incorrect'
12.1460 	EXP 	fb_disp: autoDraw = True
13.1349 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
13.1458 	EXP 	fb_disp: autoDraw = False
13.1458 	EXP 	fb_disp: autoDraw = False
13.1458 	EXP 	polygon: autoDraw = True
15.1602 	EXP 	polygon: autoDraw = False
15.1602 	EXP 	polygon: autoDraw = False
15.1602 	EXP 	string_prompt_disp: height = 0.05
15.1602 	EXP 	string_prompt_disp: height = 0.05
15.1602 	EXP 	string_prompt_disp: height = 0.05
15.1602 	EXP 	string_prompt_disp: text = 'a b h d l'
15.1602 	EXP 	string_prompt_disp: autoDraw = True
16.1460 	EXP 	image: autoDraw = True
16.1627 	EXP 	string_prompt_disp: autoDraw = False
17.1464 	INFO 	Keyboard events cleared
17.1459 	EXP 	image: autoDraw = False
17.1459 	EXP 	string_prompt_disp: autoDraw = False
17.1459 	EXP 	image: autoDraw = False
17.1459 	EXP 	key_response_disp: height = 0.05
17.1459 	EXP 	key_response_disp: height = 0.05
17.1459 	EXP 	key_response_disp: height = 0.05
17.1459 	EXP 	key_response_disp: text = 'h'
17.1459 	EXP 	key_response_disp: autoDraw = True
17.9064 	DATA 	Keypress: period
17.9126 	EXP 	key_response_disp: autoDraw = False
17.9126 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.9126 	EXP 	fb_disp: text = 'Incorrect'
17.9126 	EXP 	fb_disp: autoDraw = True
18.9127 	EXP 	fb_disp: autoDraw = False
18.9127 	EXP 	fb_disp: autoDraw = False
18.9146 	EXP 	buttontest: status = STOPPED
18.9209 	INFO 	saved data to 'C:\\Users\\e203gtec\\Desktop\\mstembci\\data/565461_buttontest_2025-05-30_16h03.20.948.csv'
18.9215 	INFO 	saved data to C:\Users\e203gtec\Desktop\mstembci\data/565461_buttontest_2025-05-30_16h03.20.948.psydat
19.4091 	DEBUG 	Saving data for buttontest ExperimentHandler
