10.2948 	INFO 	Loaded monitor calibration from ['2025_06_30 14:54']
23.9762 	EXP 	string_prompt_disp: autoDraw = False
23.9762 	EXP 	blank_screen: autoDraw = True
28.5600 	INFO 	Keyboard events cleared
28.5596 	EXP 	blank_screen: autoDraw = False
28.5596 	EXP 	blank_screen: autoDraw = False
28.5596 	EXP 	key_response_disp: height = 0.18
28.5596 	EXP 	key_response_disp: height = 0.18
28.5596 	EXP 	key_response_disp: height = 0.18
28.5596 	EXP 	key_response_disp: text = 't'
28.5596 	EXP 	key_response_disp: autoDraw = True
29.1111 	DATA 	Keypress: m
29.8953 	INFO 	Keyboard events cleared
29.8992 	DATA 	Keypress: comma
29.9096 	EXP 	key_response_disp: autoDraw = False
29.9096 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
29.9096 	EXP 	fb_disp: text = ''
29.9096 	EXP 	fb_break: text = ''
29.9096 	EXP 	fb_disp: autoDraw = True
29.9096 	EXP 	fb_disp: autoDraw = False
29.9096 	EXP 	fb_break: autoDraw = True
29.9096 	EXP 	fb_break: autoDraw = False
29.9096 	EXP 	fb_disp: autoDraw = False
29.9096 	EXP 	fb_break: autoDraw = False
29.9096 	EXP 	text_countdown: autoDraw = False
29.9096 	EXP 	black_screen: autoDraw = True
33.2770 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
33.2929 	EXP 	black_screen: autoDraw = False
33.2929 	EXP 	black_screen: autoDraw = False
33.2929 	EXP 	text_cross: autoDraw = False
33.2929 	EXP 	string_prompt_disp: height = 0.17
33.2929 	EXP 	string_prompt_disp: height = 0.17
33.2929 	EXP 	string_prompt_disp: height = 0.17
33.2929 	EXP 	string_prompt_disp: text = 'x c h'
33.2929 	EXP 	string_prompt_disp: autoDraw = True
36.7931 	EXP 	string_prompt_disp: autoDraw = False
36.7931 	EXP 	string_prompt_disp: autoDraw = False
36.7931 	EXP 	blank_screen: autoDraw = True
41.4269 	INFO 	Keyboard events cleared
41.4264 	EXP 	blank_screen: autoDraw = False
41.4264 	EXP 	blank_screen: autoDraw = False
41.4264 	EXP 	key_response_disp: height = 0.18
41.4264 	EXP 	key_response_disp: height = 0.18
41.4264 	EXP 	key_response_disp: height = 0.18
41.4264 	EXP 	key_response_disp: text = 'x'
41.4264 	EXP 	key_response_disp: autoDraw = True
42.0466 	INFO 	Keyboard events cleared
42.0499 	DATA 	Keypress: period
42.0598 	EXP 	key_response_disp: autoDraw = False
42.0598 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
42.0598 	EXP 	fb_disp: text = ''
42.0598 	EXP 	fb_break: text = ''
42.0598 	EXP 	fb_disp: autoDraw = True
42.0598 	EXP 	fb_disp: autoDraw = False
42.0598 	EXP 	fb_break: autoDraw = True
42.0598 	EXP 	fb_break: autoDraw = False
42.0598 	EXP 	fb_disp: autoDraw = False
42.0598 	EXP 	fb_break: autoDraw = False
42.0598 	EXP 	text_countdown: autoDraw = False
42.0598 	EXP 	black_screen: autoDraw = True
45.0604 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
45.0932 	EXP 	black_screen: autoDraw = False
45.0932 	EXP 	black_screen: autoDraw = False
45.0932 	EXP 	text_cross: autoDraw = False
45.0932 	EXP 	string_prompt_disp: height = 0.17
45.0932 	EXP 	string_prompt_disp: height = 0.17
45.0932 	EXP 	string_prompt_disp: height = 0.17
45.0932 	EXP 	string_prompt_disp: text = 'b g x'
45.0932 	EXP 	string_prompt_disp: autoDraw = True
48.5932 	EXP 	string_prompt_disp: autoDraw = False
48.5932 	EXP 	string_prompt_disp: autoDraw = False
48.5932 	EXP 	blank_screen: autoDraw = True
53.2938 	INFO 	Keyboard events cleared
53.2933 	EXP 	blank_screen: autoDraw = False
53.2933 	EXP 	blank_screen: autoDraw = False
53.2933 	EXP 	key_response_disp: height = 0.18
53.2933 	EXP 	key_response_disp: height = 0.18
53.2933 	EXP 	key_response_disp: height = 0.18
53.2933 	EXP 	key_response_disp: text = 'z'
53.2933 	EXP 	key_response_disp: autoDraw = True
54.0452 	INFO 	Keyboard events cleared
54.0488 	DATA 	Keypress: comma
54.0599 	EXP 	key_response_disp: autoDraw = False
54.0599 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
54.0599 	EXP 	fb_disp: text = ''
54.0599 	EXP 	fb_break: text = ''
54.0599 	EXP 	fb_disp: autoDraw = True
54.0599 	EXP 	fb_disp: autoDraw = False
54.0599 	EXP 	fb_break: autoDraw = True
54.0599 	EXP 	fb_break: autoDraw = False
54.0599 	EXP 	fb_disp: autoDraw = False
54.0599 	EXP 	fb_break: autoDraw = False
54.0599 	EXP 	text_countdown: autoDraw = False
54.0599 	EXP 	black_screen: autoDraw = True
55.6773 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
55.6933 	EXP 	black_screen: autoDraw = False
55.6933 	EXP 	black_screen: autoDraw = False
55.6933 	EXP 	text_cross: autoDraw = False
55.6933 	EXP 	string_prompt_disp: height = 0.17
55.6933 	EXP 	string_prompt_disp: height = 0.17
55.6933 	EXP 	string_prompt_disp: height = 0.17
55.6933 	EXP 	string_prompt_disp: text = 'n z x'
55.6933 	EXP 	string_prompt_disp: autoDraw = True
59.1933 	EXP 	string_prompt_disp: autoDraw = False
59.1933 	EXP 	string_prompt_disp: autoDraw = False
59.1933 	EXP 	blank_screen: autoDraw = True
63.8437 	INFO 	Keyboard events cleared
63.8433 	EXP 	blank_screen: autoDraw = False
63.8433 	EXP 	blank_screen: autoDraw = False
63.8433 	EXP 	key_response_disp: height = 0.18
63.8433 	EXP 	key_response_disp: height = 0.18
63.8433 	EXP 	key_response_disp: height = 0.18
63.8433 	EXP 	key_response_disp: text = 'a'
63.8433 	EXP 	key_response_disp: autoDraw = True
64.5466 	INFO 	Keyboard events cleared
64.5501 	DATA 	Keypress: comma
64.5600 	EXP 	key_response_disp: autoDraw = False
64.5600 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
64.5600 	EXP 	fb_disp: text = ''
64.5600 	EXP 	fb_break: text = ''
64.5600 	EXP 	fb_disp: autoDraw = True
64.5600 	EXP 	fb_disp: autoDraw = False
64.5600 	EXP 	fb_break: autoDraw = True
64.5600 	EXP 	fb_break: autoDraw = False
64.5600 	EXP 	fb_disp: autoDraw = False
64.5600 	EXP 	fb_break: autoDraw = False
64.5600 	EXP 	text_countdown: autoDraw = False
64.5600 	EXP 	black_screen: autoDraw = True
66.9441 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
66.9601 	EXP 	black_screen: autoDraw = False
66.9601 	EXP 	black_screen: autoDraw = False
66.9601 	EXP 	text_cross: autoDraw = False
66.9601 	EXP 	string_prompt_disp: height = 0.17
66.9601 	EXP 	string_prompt_disp: height = 0.17
66.9601 	EXP 	string_prompt_disp: height = 0.17
66.9601 	EXP 	string_prompt_disp: text = 'r s v'
66.9601 	EXP 	string_prompt_disp: autoDraw = True
70.4601 	EXP 	string_prompt_disp: autoDraw = False
70.4601 	EXP 	string_prompt_disp: autoDraw = False
70.4601 	EXP 	blank_screen: autoDraw = True
74.1107 	INFO 	Keyboard events cleared
74.1101 	EXP 	blank_screen: autoDraw = False
74.1101 	EXP 	blank_screen: autoDraw = False
74.1101 	EXP 	key_response_disp: height = 0.18
74.1101 	EXP 	key_response_disp: height = 0.18
74.1101 	EXP 	key_response_disp: height = 0.18
74.1101 	EXP 	key_response_disp: text = 'k'
74.1101 	EXP 	key_response_disp: autoDraw = True
74.3793 	INFO 	Keyboard events cleared
74.3831 	DATA 	Keypress: comma
74.3935 	EXP 	key_response_disp: autoDraw = False
74.3935 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
74.3935 	EXP 	fb_disp: text = ''
74.3935 	EXP 	fb_break: text = ''
74.3935 	EXP 	fb_disp: autoDraw = True
74.3935 	EXP 	fb_disp: autoDraw = False
74.3935 	EXP 	fb_break: autoDraw = True
74.3935 	EXP 	fb_break: autoDraw = False
74.3935 	EXP 	fb_disp: autoDraw = False
74.3935 	EXP 	fb_break: autoDraw = False
74.3935 	EXP 	text_countdown: autoDraw = False
74.3935 	EXP 	black_screen: autoDraw = True
77.0442 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
77.0602 	EXP 	black_screen: autoDraw = False
77.0602 	EXP 	black_screen: autoDraw = False
77.0602 	EXP 	text_cross: autoDraw = False
77.0602 	EXP 	string_prompt_disp: height = 0.17
77.0602 	EXP 	string_prompt_disp: height = 0.17
77.0602 	EXP 	string_prompt_disp: height = 0.17
77.0602 	EXP 	string_prompt_disp: text = 'b s j'
77.0602 	EXP 	string_prompt_disp: autoDraw = True
80.5602 	EXP 	string_prompt_disp: autoDraw = False
80.5602 	EXP 	string_prompt_disp: autoDraw = False
80.5602 	EXP 	blank_screen: autoDraw = True
84.2942 	INFO 	Keyboard events cleared
84.2936 	EXP 	blank_screen: autoDraw = False
84.2936 	EXP 	blank_screen: autoDraw = False
84.2936 	EXP 	key_response_disp: height = 0.18
84.2936 	EXP 	key_response_disp: height = 0.18
84.2936 	EXP 	key_response_disp: height = 0.18
84.2936 	EXP 	key_response_disp: text = 'j'
84.2936 	EXP 	key_response_disp: autoDraw = True
84.6624 	INFO 	Keyboard events cleared
84.6655 	DATA 	Keypress: period
84.6769 	EXP 	key_response_disp: autoDraw = False
84.6769 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
84.6769 	EXP 	fb_disp: text = ''
84.6769 	EXP 	fb_break: text = ''
84.6769 	EXP 	fb_disp: autoDraw = True
84.6769 	EXP 	fb_disp: autoDraw = False
84.6769 	EXP 	fb_break: autoDraw = True
84.6769 	EXP 	fb_break: autoDraw = False
84.6769 	EXP 	fb_disp: autoDraw = False
84.6769 	EXP 	fb_break: autoDraw = False
84.6769 	EXP 	text_countdown: autoDraw = False
84.6769 	EXP 	black_screen: autoDraw = True
87.7943 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
87.8103 	EXP 	black_screen: autoDraw = False
87.8103 	EXP 	black_screen: autoDraw = False
87.8103 	EXP 	text_cross: autoDraw = False
87.8103 	EXP 	string_prompt_disp: height = 0.17
87.8103 	EXP 	string_prompt_disp: height = 0.17
87.8103 	EXP 	string_prompt_disp: height = 0.17
87.8103 	EXP 	string_prompt_disp: text = 'p l t'
87.8103 	EXP 	string_prompt_disp: autoDraw = True
91.3103 	EXP 	string_prompt_disp: autoDraw = False
91.3103 	EXP 	string_prompt_disp: autoDraw = False
91.3103 	EXP 	blank_screen: autoDraw = True
95.7776 	INFO 	Keyboard events cleared
95.7771 	EXP 	blank_screen: autoDraw = False
95.7771 	EXP 	blank_screen: autoDraw = False
95.7771 	EXP 	key_response_disp: height = 0.18
95.7771 	EXP 	key_response_disp: height = 0.18
95.7771 	EXP 	key_response_disp: height = 0.18
95.7771 	EXP 	key_response_disp: text = 'h'
95.7771 	EXP 	key_response_disp: autoDraw = True
96.0459 	INFO 	Keyboard events cleared
96.0493 	DATA 	Keypress: comma
96.0604 	EXP 	key_response_disp: autoDraw = False
96.0604 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
96.0604 	EXP 	fb_disp: text = ''
96.0604 	EXP 	fb_break: text = ''
96.0604 	EXP 	fb_disp: autoDraw = True
96.0604 	EXP 	fb_disp: autoDraw = False
96.0604 	EXP 	fb_break: autoDraw = True
96.0604 	EXP 	fb_break: autoDraw = False
96.0604 	EXP 	fb_disp: autoDraw = False
96.0604 	EXP 	fb_break: autoDraw = False
96.0604 	EXP 	text_countdown: autoDraw = False
96.0604 	EXP 	black_screen: autoDraw = True
99.4612 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
99.4771 	EXP 	black_screen: autoDraw = False
99.4771 	EXP 	black_screen: autoDraw = False
99.4771 	EXP 	text_cross: autoDraw = False
99.4771 	EXP 	string_prompt_disp: height = 0.17
99.4771 	EXP 	string_prompt_disp: height = 0.17
99.4771 	EXP 	string_prompt_disp: height = 0.17
99.4771 	EXP 	string_prompt_disp: text = 'e v h'
99.4771 	EXP 	string_prompt_disp: autoDraw = True
102.9772 	EXP 	string_prompt_disp: autoDraw = False
102.9772 	EXP 	string_prompt_disp: autoDraw = False
102.9772 	EXP 	blank_screen: autoDraw = True
106.6610 	INFO 	Keyboard events cleared
106.6605 	EXP 	blank_screen: autoDraw = False
106.6605 	EXP 	blank_screen: autoDraw = False
106.6605 	EXP 	key_response_disp: height = 0.18
106.6605 	EXP 	key_response_disp: height = 0.18
106.6605 	EXP 	key_response_disp: height = 0.18
106.6605 	EXP 	key_response_disp: text = 'v'
106.6605 	EXP 	key_response_disp: autoDraw = True
107.1470 	INFO 	Keyboard events cleared
107.1498 	DATA 	Keypress: comma
107.1605 	EXP 	key_response_disp: autoDraw = False
107.1605 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
107.1605 	EXP 	fb_disp: text = ''
107.1605 	EXP 	fb_break: text = ''
107.1605 	EXP 	fb_disp: autoDraw = True
107.1605 	EXP 	fb_disp: autoDraw = False
107.1605 	EXP 	fb_break: autoDraw = True
107.1605 	EXP 	fb_break: autoDraw = False
107.1605 	EXP 	fb_disp: autoDraw = False
107.1605 	EXP 	fb_break: autoDraw = False
107.1605 	EXP 	text_countdown: autoDraw = False
107.1605 	EXP 	black_screen: autoDraw = True
109.6779 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
109.6939 	EXP 	black_screen: autoDraw = False
109.6939 	EXP 	black_screen: autoDraw = False
109.6939 	EXP 	text_cross: autoDraw = False
109.6939 	EXP 	string_prompt_disp: height = 0.17
109.6939 	EXP 	string_prompt_disp: height = 0.17
109.6939 	EXP 	string_prompt_disp: height = 0.17
109.6939 	EXP 	string_prompt_disp: text = 'h f e'
109.6939 	EXP 	string_prompt_disp: autoDraw = True
113.1939 	EXP 	string_prompt_disp: autoDraw = False
113.1939 	EXP 	string_prompt_disp: autoDraw = False
113.1939 	EXP 	blank_screen: autoDraw = True
117.7443 	INFO 	Keyboard events cleared
117.7440 	EXP 	blank_screen: autoDraw = False
117.7440 	EXP 	blank_screen: autoDraw = False
117.7440 	EXP 	key_response_disp: height = 0.18
117.7440 	EXP 	key_response_disp: height = 0.18
117.7440 	EXP 	key_response_disp: height = 0.18
117.7440 	EXP 	key_response_disp: text = 'h'
117.7440 	EXP 	key_response_disp: autoDraw = True
118.0962 	INFO 	Keyboard events cleared
118.0997 	DATA 	Keypress: period
118.1106 	EXP 	key_response_disp: autoDraw = False
118.1106 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
118.1106 	EXP 	fb_disp: text = ''
118.1106 	EXP 	fb_break: text = ''
118.1106 	EXP 	fb_disp: autoDraw = True
118.1106 	EXP 	fb_disp: autoDraw = False
118.1106 	EXP 	fb_break: autoDraw = True
118.1106 	EXP 	fb_break: autoDraw = False
118.1106 	EXP 	fb_disp: autoDraw = False
118.1106 	EXP 	fb_break: autoDraw = False
118.1106 	EXP 	text_countdown: autoDraw = False
118.1106 	EXP 	black_screen: autoDraw = True
120.6613 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
120.6940 	EXP 	black_screen: autoDraw = False
120.6940 	EXP 	black_screen: autoDraw = False
120.6940 	EXP 	text_cross: autoDraw = False
120.6940 	EXP 	string_prompt_disp: height = 0.17
120.6940 	EXP 	string_prompt_disp: height = 0.17
120.6940 	EXP 	string_prompt_disp: height = 0.17
120.6940 	EXP 	string_prompt_disp: text = 'o d m'
120.6940 	EXP 	string_prompt_disp: autoDraw = True
124.1941 	EXP 	string_prompt_disp: autoDraw = False
124.1941 	EXP 	string_prompt_disp: autoDraw = False
124.1941 	EXP 	blank_screen: autoDraw = True
127.3945 	INFO 	Keyboard events cleared
127.3941 	EXP 	blank_screen: autoDraw = False
127.3941 	EXP 	blank_screen: autoDraw = False
127.3941 	EXP 	key_response_disp: height = 0.18
127.3941 	EXP 	key_response_disp: height = 0.18
127.3941 	EXP 	key_response_disp: height = 0.18
127.3941 	EXP 	key_response_disp: text = 'y'
127.3941 	EXP 	key_response_disp: autoDraw = True
127.9127 	DATA 	Keypress: period
127.9755 	INFO 	Keyboard events cleared
127.9941 	EXP 	key_response_disp: autoDraw = False
127.9941 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
127.9941 	EXP 	fb_disp: height = 0.1
127.9941 	EXP 	fb_disp: height = 0.1
127.9941 	EXP 	fb_disp: height = 0.1
127.9941 	EXP 	fb_disp: text = 'feedback:\n✓ ✓ ✓ ✓ ✓ \n✓ ✓ ✕ ✓ ✕ '
127.9941 	EXP 	fb_break: height = 0.1
127.9941 	EXP 	fb_break: height = 0.1
127.9941 	EXP 	fb_break: height = 0.1
127.9941 	EXP 	fb_break: text = 'test will resume in 20 seconds'
127.9941 	EXP 	fb_disp: autoDraw = True
127.9941 	EXP 	fb_break: autoDraw = True
137.9942 	EXP 	fb_disp: autoDraw = False
137.9942 	EXP 	fb_break: autoDraw = False
137.9942 	EXP 	fb_disp: autoDraw = False
137.9942 	EXP 	fb_break: autoDraw = False
137.9942 	EXP 	text_countdown: autoDraw = True
147.9943 	EXP 	text_countdown: autoDraw = False
147.9943 	EXP 	text_countdown: autoDraw = False
147.9943 	EXP 	black_screen: autoDraw = True
149.5948 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
149.6110 	EXP 	black_screen: autoDraw = False
